time,radius,x,y
0,radius=0.708167,0.5075458,0.74825853
0,radius=0.6907417,0.8207907,0.5789812
0,radius=0.81551456,0.4540894,0.23944086
0,radius=0.3898272,0.7604547,0.3988018
0,radius=0.7629305,0.778417,0.5379406
0,radius=0.4132836,0.06583333,0.8834967
0,radius=0.20264608,0.089984834,0.5108054
0,radius=0.27078915,0.3149681,0.97028965
0,radius=0.57962996,0.4354133,0.83666277
0,radius=0.16152912,0.7638884,0.48169017
0,radius=0.02662927,0.90897685,0.6949499
0,radius=0.80285287,0.7107652,0.6297802
0,radius=0.51696974,0.28659517,0.26737863
0,radius=0.52669775,0.063663006,0.6740679
0,radius=0.26568705,0.85839707,0.85323447
0,radius=0.118804574,0.5844912,0.23916423
0,radius=0.59511006,0.10019952,0.07685715
0,radius=0.5415841,0.15175408,0.7187722
0,radius=0.130853,0.4765573,0.32921755
0,radius=0.065843165,0.39298528,0.19957983
0,radius=0.60712814,0.049872696,0.19750506
0,radius=0.14226395,0.8541999,0.46013975
0,radius=0.99936414,0.07351899,0.116238
0,radius=0.54336,0.10009307,0.36364144
0,radius=0.8828925,0.30108333,0.83365136
0,radius=0.84291613,0.52555174,0.6292109
0,radius=0.9334139,0.12846768,0.30586237
0,radius=0.31280732,0.21256179,0.031401277
0,radius=0.95214486,0.45974565,0.77953774
0,radius=0.67124325,0.02479279,0.858932
0,radius=0.48981118,0.31497234,0.3925792
0,radius=0.8393618,0.057525158,0.15027034
0,radius=0.13624126,0.7946256,0.45882022
0,radius=0.20191038,0.11600822,0.63641125
0,radius=0.8365472,0.23943931,0.5837215
0,radius=0.015851319,0.83809906,0.71463776
0,radius=0.40135384,0.3721999,0.09925485
0,radius=0.74791354,0.22516072,0.35634476
0,radius=0.7328977,0.7711807,0.023125768
0,radius=0.2572794,0.13853449,0.27640915
0,radius=0.37313652,0.011184156,0.05362141
0,radius=0.9375327,0.51643246,0.67665035
0,radius=0.49832344,0.22052574,0.25689775
0,radius=0.8503877,0.48967505,0.10209602
0,radius=0.65895706,0.013188601,0.12795115
0,radius=0.13959074,0.5280271,0.82679206
0,radius=0.7868129,0.4095112,0.79615086
0,radius=0.74255306,0.7095079,0.6237387
0,radius=0.8857025,0.17953664,0.756736
0,radius=0.48357028,0.60562116,0.9330288
0,radius=0.43903345,0.3124538,0.13286775
0,radius=0.2877981,0.6595923,0.56753826
0,radius=0.64766806,0.640203,0.894858
0,radius=0.6445627,0.491224,0.8389908
0,radius=0.34319955,0.71509296,0.58115125
0,radius=0.19906914,0.010214329,0.2526719
0,radius=0.8008044,0.44146758,0.79722375
0,radius=0.57622504,0.23734444,0.08509779
0,radius=0.58228165,0.6543012,0.30899662
0,radius=0.93382764,0.58621186,0.639823
0,radius=0.8391609,0.8410087,0.19610912
0,radius=0.03747481,0.11423004,0.4212569
0,radius=0.9622899,0.018301249,0.52911127
0,radius=0.5474247,0.91940653,0.49028605
0,radius=0.9711438,0.50389737,0.32650238
0,radius=0.9895107,0.026580215,0.4532817
0,radius=0.63297945,0.98196256,0.086906016
0,radius=0.25306225,0.10718316,0.5473069
0,radius=0.67348653,0.6758168,0.40162343
0,radius=0.76721513,0.74245507,0.23818344
1,radius=0.35559702,0.7788198,0.96467215
1,radius=0.4591741,0.025001705,0.56566787
1,radius=0.14683682,0.18390918,0.6771402
1,radius=0.9372409,0.64496636,0.740917
1,radius=0.9120916,0.589754,0.5948072
1,radius=0.19695663,0.15936941,0.97804517
1,radius=0.17827517,0.7350993,0.23516917
1,radius=0.2070905,0.7577275,0.9927373
1,radius=0.35518873,0.19757843,0.7031114
1,radius=0.48751652,0.0063632727,0.63917315
1,radius=0.32225364,0.4530074,0.5342934
1,radius=0.86276066,0.70614165,0.4813838
1,radius=0.5261697,0.85994375,0.66607004
1,radius=0.8045447,0.8594674,0.7201569
1,radius=0.5424063,0.24911022,0.958076
1,radius=0.41194677,0.920499,0.6138173
1,radius=0.42894012,0.2272898,0.0035833716
1,radius=0.7574087,0.9384501,0.16147828
1,radius=0.011711121,0.19666666,0.28908086
1,radius=0.7944319,0.8366694,0.72141117
1,radius=0.049116373,0.8537201,0.7630858
1,radius=0.98783386,0.41331184,0.009686887
1,radius=0.23361629,0.38334286,0.8872683
1,radius=0.71654636,0.90006185,0.6231674
1,radius=0.81596994,0.16098815,0.9618768
1,radius=0.5774406,0.15584427,0.9056356
1,radius=0.5888556,0.10160935,0.42395246
1,radius=0.36571598,0.9864741,0.095184386
1,radius=0.6672188,0.2837178,0.96171457
1,radius=0.41456234,0.06432986,0.2719503
1,radius=0.14612693,0.46354288,0.40403926
1,radius=0.8832282,0.9339117,0.45699996
1,radius=0.94271284,0.6049522,0.68912464
1,radius=0.25381833,0.8132637,0.4143384
1,radius=0.5014769,0.8676896,0.28501183
1,radius=0.7982818,0.24906021,0.9498064
1,radius=0.32293153,0.3492788,0.62369996
1,radius=0.68515474,0.39432722,0.5710354
1,radius=0.146195,0.22137207,0.6659274
1,radius=0.439061,0.7407275,0.35151184
1,radius=0.23506325,0.5910016,0.7371409
1,radius=0.17317337,0.9709731,1.5646219E-4
1,radius=0.95411724,0.6480751,0.79795647
1,radius=0.29810798,0.90371156,0.7681491
1,radius=0.7383092,0.94638103,0.9070017
1,radius=0.6046288,0.92256373,0.5533508
1,radius=0.6712069,0.16151804,0.7560066
